name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (Tons),Electric (kW),Steam (lbs/hr)
UrisLibrary.STM.M22-V/AverageMassFlow,2024-07-30 00:00:00,D,83.087808333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-07-31 00:00:00,D,87.005023958,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-07-31 00:00:00,D,82.732291666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-07-31 00:00:00,D,71.747725000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-01 00:00:00,D,87.823360416,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-01 00:00:00,D,87.544791666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-01 00:00:00,D,108.492551041,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-02 00:00:00,D,84.871021875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-02 00:00:00,D,86.990625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-02 00:00:00,D,81.347749479,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-03 00:00:00,D,72.015253125,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-03 00:00:00,D,74.591666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-03 00:00:00,D,103.086803125,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-04 00:00:00,D,82.782946875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-04 00:00:00,D,86.201041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-04 00:00:00,D,106.503505208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-05 00:00:00,D,79.655840625,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-05 00:00:00,D,93.062500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-05 00:00:00,D,122.007139583,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-06 00:00:00,D,71.957597916,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-06 00:00:00,D,94.630526315,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-06 00:00:00,D,136.015770210,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-07 00:00:00,D,60.568532291,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-07 00:00:00,D,91.876041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-07 00:00:00,D,151.976156250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-08 00:00:00,D,68.492638541,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-08 00:00:00,D,87.889583333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-08 00:00:00,D,196.738133333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-09 00:00:00,D,78.842902083,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-09 00:00:00,D,91.023958333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-09 00:00:00,D,159.105722916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-10 00:00:00,D,69.664959375,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-10 00:00:00,D,96.629166666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-10 00:00:00,D,181.349208333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-11 00:00:00,D,56.760126595,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-11 00:00:00,D,97.306315789,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-11 00:00:00,D,228.359801052,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-12 00:00:00,D,57.251936458,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-12 00:00:00,D,95.463541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-12 00:00:00,D,222.660784375,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-13 00:00:00,D,66.025147916,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-13 00:00:00,D,91.616666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-13 00:00:00,D,217.285318750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-14 00:00:00,D,66.561367708,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-14 00:00:00,D,88.116666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-14 00:00:00,D,218.995855208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-15 00:00:00,D,66.653043750,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-15 00:00:00,D,86.617708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-15 00:00:00,D,160.342338541,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-16 00:00:00,D,68.820773958,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-16 00:00:00,D,84.211458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-16 00:00:00,D,158.348263541,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-17 00:00:00,D,71.002954166,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-17 00:00:00,D,83.361458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-17 00:00:00,D,177.961889583,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-18 00:00:00,D,71.035608333,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-18 00:00:00,D,65.756250000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-18 00:00:00,D,161.829890625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-19 00:00:00,D,67.906957291,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-19 00:00:00,D,80.895833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-19 00:00:00,D,211.152053125,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-20 00:00:00,D,44.876652083,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-20 00:00:00,D,89.611458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-20 00:00:00,D,281.636941666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-21 00:00:00,D,42.538068750,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-21 00:00:00,D,85.190625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-21 00:00:00,D,302.504405208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-22 00:00:00,D,50.463880208,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-22 00:00:00,D,85.835416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-22 00:00:00,D,255.893145833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-23 00:00:00,D,51.694495833,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-23 00:00:00,D,84.326041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-23 00:00:00,D,246.436457291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-24 00:00:00,D,56.791190625,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-24 00:00:00,D,77.408333333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-24 00:00:00,D,240.893395833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-25 00:00:00,D,64.716213541,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-25 00:00:00,D,81.113541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-25 00:00:00,D,202.296693750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-26 00:00:00,D,71.151479166,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-26 00:00:00,D,92.965625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-26 00:00:00,D,181.051731250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-27 00:00:00,D,75.287550000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-27 00:00:00,D,99.301041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-27 00:00:00,D,144.200180208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-28 00:00:00,D,88.383659375,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-28 00:00:00,D,95.038541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-28 00:00:00,D,65.347988854,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-29 00:00:00,D,68.225301041,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-29 00:00:00,D,96.772916666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-29 00:00:00,D,169.010670833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-30 00:00:00,D,63.519386458,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-30 00:00:00,D,95.338541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-30 00:00:00,D,148.264145833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-08-31 00:00:00,D,61.775090625,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-08-31 00:00:00,D,90.257291666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-08-31 00:00:00,D,150.267095104,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-01 00:00:00,D,63.457798958,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-01 00:00:00,D,88.527083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-01 00:00:00,D,120.011148958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-02 00:00:00,D,55.260575000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-02 00:00:00,D,69.839583333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-02 00:00:00,D,242.211829166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-03 00:00:00,D,45.188379166,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-03 00:00:00,D,89.594791666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-03 00:00:00,D,302.353587500,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-04 00:00:00,D,51.397722916,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-04 00:00:00,D,93.120833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-04 00:00:00,D,233.942457291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-05 00:00:00,D,53.174052083,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-05 00:00:00,D,87.577083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-05 00:00:00,D,179.192258333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-06 00:00:00,D,60.675765625,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-06 00:00:00,D,89.550000000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-06 00:00:00,D,170.274366666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-07 00:00:00,D,55.484577083,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-07 00:00:00,D,90.460416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-07 00:00:00,D,242.177822916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-08 00:00:00,D,35.921746875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-08 00:00:00,D,92.568750000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-08 00:00:00,D,291.420254166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-09 00:00:00,D,44.440459139,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-09 00:00:00,D,94.087500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-09 00:00:00,D,252.859093750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-10 00:00:00,D,56.681163043,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-10 00:00:00,D,97.704347826,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-10 00:00:00,D,240.689680434,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-11 00:00:00,D,50.924483333,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-11 00:00:00,D,92.878125000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-11 00:00:00,D,237.797769791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-12 00:00:00,D,64.363406250,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-12 00:00:00,D,95.412500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-12 00:00:00,D,178.070189791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-13 00:00:00,D,67.532573958,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-13 00:00:00,D,94.609375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-13 00:00:00,D,182.007242708,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-14 00:00:00,D,69.463745833,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-14 00:00:00,D,90.429166666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-14 00:00:00,D,185.847831250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-15 00:00:00,D,68.519971875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-15 00:00:00,D,91.840625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-15 00:00:00,D,164.532804166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-16 00:00:00,D,73.524057291,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-16 00:00:00,D,101.012500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-16 00:00:00,D,164.125225000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-17 00:00:00,D,59.107054945,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-17 00:00:00,D,97.795833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-17 00:00:00,D,161.261250104,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-18 00:00:00,D,60.920425000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-18 00:00:00,D,98.992708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-18 00:00:00,D,205.005336458,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-19 00:00:00,D,67.240382291,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-19 00:00:00,D,91.994791666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-19 00:00:00,D,193.053830208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-20 00:00:00,D,71.619498958,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-20 00:00:00,D,92.789583333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-20 00:00:00,D,187.583327291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-21 00:00:00,D,68.994621875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-21 00:00:00,D,90.963541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-21 00:00:00,D,183.269985416,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-22 00:00:00,D,66.064782291,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-22 00:00:00,D,97.937500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-22 00:00:00,D,192.133501041,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-23 00:00:00,D,61.159359375,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-23 00:00:00,D,96.617708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-23 00:00:00,D,235.365592708,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-24 00:00:00,D,46.117621875,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-24 00:00:00,D,96.870833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-24 00:00:00,D,249.153937500,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-25 00:00:00,D,50.126375000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-25 00:00:00,D,95.911458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-25 00:00:00,D,252.104984375,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-26 00:00:00,D,63.228702083,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-26 00:00:00,D,96.085416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-26 00:00:00,D,236.540654166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-27 00:00:00,D,59.477392708,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-27 00:00:00,D,93.634375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-27 00:00:00,D,239.275510416,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-28 00:00:00,D,59.549111458,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-28 00:00:00,D,90.009375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-28 00:00:00,D,238.259761458,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-29 00:00:00,D,57.612659375,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-29 00:00:00,D,97.128125000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-29 00:00:00,D,235.846159375,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-09-30 00:00:00,D,62.855606382,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-09-30 00:00:00,D,96.217708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-09-30 00:00:00,D,232.142665625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-01 00:00:00,D,58.601665625,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-01 00:00:00,D,97.086458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-01 00:00:00,D,227.331847916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-02 00:00:00,D,50.185588541,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-02 00:00:00,D,96.184375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-02 00:00:00,D,249.414437500,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-03 00:00:00,D,42.482255208,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-03 00:00:00,D,87.332291666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-03 00:00:00,D,297.690911458,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-04 00:00:00,D,47.295940729,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-04 00:00:00,D,90.192708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-04 00:00:00,D,269.061782291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-05 00:00:00,D,48.012768750,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-05 00:00:00,D,86.865625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-05 00:00:00,D,322.085244791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-06 00:00:00,D,41.492672916,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-06 00:00:00,D,88.418750000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-06 00:00:00,D,336.352578125,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-07 00:00:00,D,24.697919791,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-07 00:00:00,D,97.936458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-07 00:00:00,D,184.290773958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-08 00:00:00,D,0.094854791,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-08 00:00:00,D,89.902083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-08 00:00:00,D,146.790743750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-09 00:00:00,D,0.046213125,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-09 00:00:00,D,87.465625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-09 00:00:00,D,166.245977083,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-10 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-10 00:00:00,D,83.191666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-10 00:00:00,D,233.694769791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-11 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-11 00:00:00,D,80.730208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-11 00:00:00,D,236.564768750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-12 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-12 00:00:00,D,85.960416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-12 00:00:00,D,54.869331041,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-13 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-13 00:00:00,D,74.530208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-13 00:00:00,D,236.160140625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-14 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-14 00:00:00,D,77.276041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-14 00:00:00,D,276.374579166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-15 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-15 00:00:00,D,79.286458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-15 00:00:00,D,326.017355208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-16 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-16 00:00:00,D,83.415625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-16 00:00:00,D,335.075648958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-17 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-17 00:00:00,D,84.216666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-17 00:00:00,D,299.694622916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-18 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-18 00:00:00,D,86.267708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-18 00:00:00,D,253.997138541,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-19 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-19 00:00:00,D,82.457291666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-19 00:00:00,D,231.519710416,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-20 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-20 00:00:00,D,85.410416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-20 00:00:00,D,186.215704166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-21 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-21 00:00:00,D,92.661458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-21 00:00:00,D,111.288738541,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-22 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-22 00:00:00,D,92.756250000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-22 00:00:00,D,65.787075000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-23 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-23 00:00:00,D,95.722916666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-23 00:00:00,D,51.470410416,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-24 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-24 00:00:00,D,90.716666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-24 00:00:00,D,127.023193854,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-25 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-25 00:00:00,D,91.020833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-25 00:00:00,D,199.062554166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-26 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-26 00:00:00,D,81.135416666,Electric,,,,
