name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (tons),Electric (kW),Steam (lbs/hr)
MannLibrary.CW.FP/TONS,2024-07-16 00:00:00,D,201.359570833,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-16 00:00:00,D,137.366666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-16 00:00:00,D,333.043850000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-17 00:00:00,D,187.734225000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-17 00:00:00,D,140.900000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-17 00:00:00,D,151.902727127,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-18 00:00:00,D,157.142359574,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-18 00:00:00,D,139.460416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-18 00:00:00,D,808.151160000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-19 00:00:00,D,117.750439361,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-19 00:00:00,D,127.847916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-19 00:00:00,D,822.099027291,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-20 00:00:00,D,101.434894505,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-20 00:00:00,D,103.858333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-20 00:00:00,D,657.534492708,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-21 00:00:00,D,116.042332258,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-21 00:00:00,D,98.693750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-21 00:00:00,D,661.419333548,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-22 00:00:00,D,153.412984210,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-22 00:00:00,D,134.433333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-22 00:00:00,D,694.461260210,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-23 00:00:00,D,173.836484375,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-23 00:00:00,D,139.851041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-23 00:00:00,D,679.363060208,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-24 00:00:00,D,182.686958947,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-24 00:00:00,D,134.395833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-24 00:00:00,D,641.947475483,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-25 00:00:00,D,144.349190625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-25 00:00:00,D,136.928125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-25 00:00:00,D,705.721230217,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-26 00:00:00,D,115.661527777,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-26 00:00:00,D,128.954166666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-26 00:00:00,D,738.818909247,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-27 00:00:00,D,95.209779166,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-27 00:00:00,D,101.752083333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-27 00:00:00,D,666.740391368,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-28 00:00:00,D,110.362453125,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-28 00:00:00,D,94.803125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-28 00:00:00,D,651.333456979,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-29 00:00:00,D,148.797880208,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-29 00:00:00,D,131.987500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-29 00:00:00,D,685.348987812,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-30 00:00:00,D,196.861233333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-30 00:00:00,D,134.653125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-30 00:00:00,D,651.672130322,Steam,,,,
MannLibrary.CW.FP/TONS,2024-07-31 00:00:00,D,211.009466666,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-07-31 00:00:00,D,134.161458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-07-31 00:00:00,D,657.845237083,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-01 00:00:00,D,198.485190625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-01 00:00:00,D,134.121875000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-01 00:00:00,D,653.926475312,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-02 00:00:00,D,198.435412500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-02 00:00:00,D,132.684375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-02 00:00:00,D,621.473185000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-03 00:00:00,D,167.377827368,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-03 00:00:00,D,102.582291666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-03 00:00:00,D,581.234512291,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-04 00:00:00,D,170.145431250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-04 00:00:00,D,95.162500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-04 00:00:00,D,606.324282291,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-05 00:00:00,D,175.321992708,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-05 00:00:00,D,133.318750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-05 00:00:00,D,682.659551145,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-06 00:00:00,D,175.192163829,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-06 00:00:00,D,133.281250000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-06 00:00:00,D,689.957666770,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-07 00:00:00,D,134.213437647,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-07 00:00:00,D,122.789583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-07 00:00:00,D,727.922360416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-08 00:00:00,D,144.053740625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-08 00:00:00,D,125.220833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-08 00:00:00,D,735.631250000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-09 00:00:00,D,184.230778723,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-09 00:00:00,D,129.914583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-09 00:00:00,D,714.542040000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-10 00:00:00,D,126.262331250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-10 00:00:00,D,101.490625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-10 00:00:00,D,647.945966808,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-11 00:00:00,D,91.357693406,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-11 00:00:00,D,100.329473684,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-11 00:00:00,D,739.018785263,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-12 00:00:00,D,102.277480208,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-12 00:00:00,D,132.273958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-12 00:00:00,D,819.891312500,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-13 00:00:00,D,124.180797916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-13 00:00:00,D,128.050000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-13 00:00:00,D,773.762238750,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-14 00:00:00,D,125.794518750,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-14 00:00:00,D,127.139583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-14 00:00:00,D,779.630752708,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-15 00:00:00,D,127.498432291,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-15 00:00:00,D,126.588541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-15 00:00:00,D,765.769906562,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-16 00:00:00,D,134.296930208,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-16 00:00:00,D,127.536458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-16 00:00:00,D,728.945915789,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-17 00:00:00,D,137.664640625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-17 00:00:00,D,96.511458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-17 00:00:00,D,669.422343750,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-18 00:00:00,D,145.875105208,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-18 00:00:00,D,98.256250000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-18 00:00:00,D,645.007435416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-19 00:00:00,D,138.223047916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-19 00:00:00,D,123.363541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-19 00:00:00,D,759.097251979,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-20 00:00:00,D,56.167661458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-20 00:00:00,D,122.825000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-20 00:00:00,D,872.654656250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-21 00:00:00,D,63.070446875,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-21 00:00:00,D,125.351041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-21 00:00:00,D,915.907924000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-22 00:00:00,D,89.492747916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-22 00:00:00,D,118.594791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-22 00:00:00,D,869.755098842,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-23 00:00:00,D,97.372950000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-23 00:00:00,D,114.775000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-23 00:00:00,D,897.845662000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-24 00:00:00,D,93.357207291,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-24 00:00:00,D,104.159375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-24 00:00:00,D,746.187163541,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-25 00:00:00,D,107.048251041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-25 00:00:00,D,102.900000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-25 00:00:00,D,686.679048958,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-26 00:00:00,D,132.566157446,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-26 00:00:00,D,128.784375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-26 00:00:00,D,755.531140625,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-27 00:00:00,D,153.167911458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-27 00:00:00,D,137.923958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-27 00:00:00,D,701.394359895,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-28 00:00:00,D,202.813691666,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-28 00:00:00,D,145.320833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-28 00:00:00,D,625.788353541,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-29 00:00:00,D,139.372365625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-29 00:00:00,D,136.333333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-29 00:00:00,D,670.290929473,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-30 00:00:00,D,142.378059375,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-30 00:00:00,D,130.366666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-30 00:00:00,D,701.041278958,Steam,,,,
MannLibrary.CW.FP/TONS,2024-08-31 00:00:00,D,132.173094791,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-08-31 00:00:00,D,109.340625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-08-31 00:00:00,D,636.547551458,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-01 00:00:00,D,141.018113541,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-01 00:00:00,D,110.472916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-01 00:00:00,D,610.812400000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-02 00:00:00,D,89.403133333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-02 00:00:00,D,104.735416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-02 00:00:00,D,901.805198958,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-03 00:00:00,D,77.845128645,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-03 00:00:00,D,141.165625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-03 00:00:00,D,937.322911458,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-04 00:00:00,D,92.423000000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-04 00:00:00,D,139.698958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-04 00:00:00,D,845.921462105,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-05 00:00:00,D,106.870830937,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-05 00:00:00,D,145.490625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-05 00:00:00,D,805.336134375,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-06 00:00:00,D,116.304587500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-06 00:00:00,D,141.559375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-06 00:00:00,D,740.393140526,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-07 00:00:00,D,81.295937500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-07 00:00:00,D,108.062500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-07 00:00:00,D,698.645418750,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-08 00:00:00,D,50.304061041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-08 00:00:00,D,115.426041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-08 00:00:00,D,838.681797812,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-09 00:00:00,D,79.581765217,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-09 00:00:00,D,143.009375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-09 00:00:00,D,874.041501041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-10 00:00:00,D,84.326644791,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-10 00:00:00,D,144.014583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-10 00:00:00,D,786.009939062,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-11 00:00:00,D,93.677346666,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-11 00:00:00,D,145.622916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-11 00:00:00,D,836.604085208,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-12 00:00:00,D,127.131667708,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-12 00:00:00,D,145.126041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-12 00:00:00,D,746.628228125,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-13 00:00:00,D,127.304206250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-13 00:00:00,D,140.748958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-13 00:00:00,D,707.118017311,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-14 00:00:00,D,113.476148421,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-14 00:00:00,D,108.460416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-14 00:00:00,D,636.196323958,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-15 00:00:00,D,118.026831250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-15 00:00:00,D,115.247916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-15 00:00:00,D,616.278476875,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-16 00:00:00,D,141.877733333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-16 00:00:00,D,145.435416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-16 00:00:00,D,678.095899166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-17 00:00:00,D,110.777425000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-17 00:00:00,D,147.983333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-17 00:00:00,D,718.814991145,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-18 00:00:00,D,107.217975000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-18 00:00:00,D,147.068750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-18 00:00:00,D,697.478842446,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-19 00:00:00,D,125.870236458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-19 00:00:00,D,145.252083333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-19 00:00:00,D,717.374419583,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-20 00:00:00,D,126.726112500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-20 00:00:00,D,138.939583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-20 00:00:00,D,718.186930208,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-21 00:00:00,D,114.731111458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-21 00:00:00,D,106.751041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-21 00:00:00,D,628.994493125,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-22 00:00:00,D,107.960808333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-22 00:00:00,D,116.606250000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-22 00:00:00,D,577.497974574,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-23 00:00:00,D,79.182067708,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-23 00:00:00,D,144.211458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-23 00:00:00,D,752.864613541,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-24 00:00:00,D,60.950723958,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-24 00:00:00,D,145.863541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-24 00:00:00,D,792.708327083,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-25 00:00:00,D,81.084422916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-25 00:00:00,D,142.537500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-25 00:00:00,D,762.106808333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-26 00:00:00,D,126.733740625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-26 00:00:00,D,146.353125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-26 00:00:00,D,826.625879375,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-27 00:00:00,D,113.353608333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-27 00:00:00,D,138.711458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-27 00:00:00,D,957.728632812,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-28 00:00:00,D,104.203235416,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-28 00:00:00,D,108.137500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-28 00:00:00,D,863.614661875,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-29 00:00:00,D,95.213809375,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-29 00:00:00,D,114.127083333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-29 00:00:00,D,862.110350625,Steam,,,,
MannLibrary.CW.FP/TONS,2024-09-30 00:00:00,D,117.686147916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-09-30 00:00:00,D,145.369791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-09-30 00:00:00,D,914.384251458,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-01 00:00:00,D,102.932529166,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-01 00:00:00,D,151.380208333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-01 00:00:00,D,906.877052842,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-02 00:00:00,D,65.235005208,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-02 00:00:00,D,147.960416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-02 00:00:00,D,930.060580208,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-03 00:00:00,D,70.017089583,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-03 00:00:00,D,148.585416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-03 00:00:00,D,1072.990790312,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-04 00:00:00,D,99.701086315,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-04 00:00:00,D,143.953125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-04 00:00:00,D,1073.465307604,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-05 00:00:00,D,60.691300000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-05 00:00:00,D,110.890625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-05 00:00:00,D,995.151655312,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-06 00:00:00,D,53.701627604,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-06 00:00:00,D,118.592708333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-06 00:00:00,D,1079.266915833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-07 00:00:00,D,60.575342708,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-07 00:00:00,D,153.970833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-07 00:00:00,D,1035.034300000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-08 00:00:00,D,46.216198437,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-08 00:00:00,D,150.678125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-08 00:00:00,D,1218.389801041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-09 00:00:00,D,39.373756702,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-09 00:00:00,D,153.752083333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-09 00:00:00,D,1395.484626041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-10 00:00:00,D,20.835148333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-10 00:00:00,D,146.361458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-10 00:00:00,D,1474.378393750,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-11 00:00:00,D,42.701711458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-11 00:00:00,D,140.635416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-11 00:00:00,D,1609.313101041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-12 00:00:00,D,42.723156250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-12 00:00:00,D,108.498958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-12 00:00:00,D,1141.829546067,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-13 00:00:00,D,20.748260520,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-13 00:00:00,D,99.897916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-13 00:00:00,D,1526.553408333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-14 00:00:00,D,18.237713369,Chilled Water,,,,
